Date,Wind,Rain,Surge
19790705,4.0092,70.10399999999998,37.6
19790706,7.967,8.889999999999999,48.0
19790707,4.0092,4.064,24.3
19790729,4.0092,38.1,26.9
19790730,4.985799999999999,49.022,22.5
19790802,6.0138,53.08599999999999,42.7
19790803,6.0138,96.012,47.0
19790806,4.985799999999999,4.064,51.5
19790807,6.9904,10.922,55.50000000000001
19790808,6.9904,6.095999999999999,57.9
19790809,6.9904,10.922,53.3
19790810,6.0138,4.064,38.2
19790918,4.985799999999999,1.016,53.7
19790919,6.9904,23.114,80.10000000000001
19790920,7.967,66.03999999999999,73.2
19790921,6.9904,52.06999999999999,63.2
19790922,6.0138,19.05,49.2
19790923,2.9812,6.095999999999999,39.7
19800626,6.9904,11.938,52.900000000000006
19800627,9.9716,65.024,75.4
19800628,8.995000000000001,1.016,42.1
19800718,2.0046,27.94,33.0
19800719,4.985799999999999,5.08,28.7
19800722,22.975800000000003,80.00999999999999,270.90000000000003
19800723,7.967,2.032,58.7
19800818,4.0092,55.118,39.1
19800819,6.0138,43.942,33.900000000000006
19800829,2.9812,1.016,30.1
19800830,4.985799999999999,22.098,32.0
19800831,4.985799999999999,88.89999999999999,20.8
19800914,9.9716,64.008,119.9
19800915,9.9716,102.108,107.7
19810608,6.0138,6.095999999999999,46.6
19810610,4.985799999999999,3.048,44.3
19810611,4.0092,12.954,43.0
19810704,7.967,119.126,51.0
19810706,6.9904,7.112,40.2
19810707,4.0092,23.114,24.3
19810721,2.0046,36.068,14.8
19810722,4.985799999999999,74.93,24.5
19810723,6.0138,36.068,12.7
19810724,6.0138,30.988,3.2
19810808,4.985799999999999,2.032,34.8
19810809,4.985799999999999,8.889999999999999,44.2
19810810,4.985799999999999,2.032,28.6
19810817,6.0138,0.254,44.6
19810818,6.0138,26.924,56.99999999999999
19810819,6.9904,1.016,47.4
19810923,2.9812,4.064,25.7
19811003,4.0092,84.074,35.5
19811004,4.0092,28.956,42.1
19811005,4.985799999999999,9.906,31.2
19811006,4.985799999999999,53.08599999999999,26.3
19811007,4.985799999999999,24.892,22.1
19811122,6.9904,13.97,72.5
19811123,4.985799999999999,33.02,53.8
19820625,2.0046,7.112,44.1
19820629,4.985799999999999,5.08,54.50000000000001
19820630,2.9812,6.095999999999999,28.3
19820701,2.9812,29.972,32.300000000000004
19820716,4.985799999999999,1.016,54.1
19820718,4.985799999999999,7.874,23.7
19820914,13.0042,9.906,115.4
19820915,10.9996,20.066,69.19999999999999
19820916,4.985799999999999,17.018,29.0
19821017,7.967,1.016,92.1
19830712,4.0092,3.048,51.3
19830713,6.9904,4.064,43.9
19830714,4.0092,23.876,26.8
19830716,4.0092,1.016,68.60000000000001
19830717,11.9762,21.336,125.0
19830718,7.967,3.048,48.2
19830930,10.9996,51.054,99.7
19831001,13.0042,35.05199999999999,59.0
19831003,6.9904,32.004,90.2
