Date,Wind,Rain,Surge
19790621,4.985799999999999,9.906,22.5
19790622,4.985799999999999,5.08,24.9
19790623,4.0092,3.048,24.2
19790624,4.985799999999999,5.08,29.0
19790705,2.0046,1.016,32.1
19790707,2.9812,0.254,25.5
19790802,4.0092,18.034,39.1
19790803,4.0092,14.986,38.3
19790806,4.985799999999999,2.032,22.5
19790807,4.0092,44.958,20.200000000000003
19790808,6.0138,4.064,14.7
19790809,4.0092,3.048,22.0
19790810,4.0092,1.016,24.3
19790917,6.0138,5.08,15.1
19790918,4.985799999999999,7.112,13.8
19790919,7.967,80.00999999999999,11.2
19790921,6.0138,35.05199999999999,29.3
19790922,4.985799999999999,67.056,40.2
19790923,4.0092,3.048,25.5
19800626,4.985799999999999,18.034,20.5
19800627,8.995000000000001,124.968,39.2
19800628,4.0092,24.892,47.9
19800719,4.0092,20.066,28.5
19800817,4.0092,9.906,19.9
19800818,4.0092,81.026,28.5
19800819,2.9812,7.874,33.4
19800829,2.0046,2.032,16.2
19800830,4.0092,7.112,16.8
19800831,4.0092,0.254,22.2
19800905,6.0138,37.084,12.9
19800906,4.985799999999999,13.97,24.3
19800911,4.0092,1.016,23.9
19800913,4.0092,1.016,26.0
19800914,4.985799999999999,32.004,35.2
19800915,17.990000000000002,78.99399999999999,26.3
19800916,4.985799999999999,16.002,34.0
19810608,2.9812,6.095999999999999,23.3
19810609,6.0138,7.874,26.6
19810610,6.9904,22.098,28.9
19810611,4.0092,46.99,29.1
19810703,14.957400000000002,24.892,16.6
19810704,15.9854,1.016,65.9
19810705,6.9904,4.064,70.6
19810707,4.0092,1.016,35.2
19810722,6.9904,7.112,28.1
19810723,6.0138,7.874,28.6
19810809,4.0092,32.004,21.1
19810810,2.9812,2.032,33.5
19810817,6.9904,18.034,20.8
19810818,6.9904,76.96199999999999,19.5
19810819,6.0138,1.016,31.5
19811004,2.9812,85.09,20.1
19811005,4.0092,12.954,20.1
19811006,2.9812,7.874,22.6
19811007,9.9716,1.016,19.7
19811122,7.967,53.34,16.6
19811123,2.0046,2.032,22.7
19820625,4.0092,7.874,15.2
19820629,4.0092,169.926,31.7
19820630,2.9812,143.00199999999998,28.9
19820717,4.0092,101.092,34.8
19820718,2.9812,12.954,32.0
19820905,6.0138,5.08,20.3
19820906,6.9904,109.982,41.3
19820912,2.9812,34.036,20.6
19820913,4.0092,7.112,26.700000000000003
19820916,2.0046,16.002,15.7
19821017,9.9716,85.09,16.2
19830625,6.0138,9.906,22.0
19830713,4.0092,52.578,20.1
19830714,2.9812,14.986,25.5
19830717,13.0042,92.456,55.7
19830718,6.0138,1.016,66.9
19830930,7.967,202.946,38.6
