Date,Wind,Rain,Surge
19790705,15.9854,2.032,60.6
19790706,6.9904,6.095999999999999,38.9
19790729,13.0042,27.94,35.099999999999994
19790730,7.967,52.06999999999999,22.0
19790802,16.962,91.948,51.6
19790803,6.9904,29.972,39.3
19790806,10.9996,14.986,39.6
19790807,10.9996,5.08,37.8
19790918,9.9716,16.002,32.5
19790919,13.0042,119.126,42.9
19790920,9.9716,64.008,43.4
19790921,11.9762,2.032,41.7
19790923,11.9762,6.095999999999999,40.0
19790924,8.995000000000001,5.08,25.2
19800522,9.9716,70.10399999999998,49.9
19800523,11.9762,1.016,47.1
19800626,8.995000000000001,14.986,29.2
19800627,7.967,134.874,35.2
19800628,8.995000000000001,7.112,28.2
19800711,13.0042,20.066,22.5
19800712,10.9996,1.016,6.1
19800717,8.995000000000001,4.064,22.3
19800718,13.0042,10.922,40.8
19800719,14.957400000000002,50.038,40.400000000000006
19800722,22.975800000000003,46.99,129.6
19800726,6.0138,8.889999999999999,23.1
19800727,10.9996,21.082,25.1
19800817,7.967,7.874,31.8
19800818,7.967,11.938,47.0
19800819,7.967,32.004,19.8
19800829,4.985799999999999,8.889999999999999,21.8
19800830,6.0138,20.066,20.9
19800913,10.9996,1.016,57.8
19800914,15.9854,30.988,56.39999999999999
19800915,10.9996,36.068,42.9
19810609,11.9762,2.032,44.3
19810610,11.9762,1.016,35.7
19810612,15.9854,0.508,39.8
19810705,7.967,2.032,34.1
19810706,15.9854,57.91199999999999,57.8
19810707,16.962,99.06,48.3
19810721,7.967,21.082,18.1
19810722,6.0138,9.906,22.2
19810723,9.9716,27.94,17.599999999999998
19810724,11.9762,23.876,6.7
19810809,6.9904,4.064,27.9
19810817,8.995000000000001,14.986,36.9
19810818,10.9996,13.97,35.5
19810819,6.9904,7.112,21.7
19811003,14.957400000000002,46.99,32.7
19811004,13.0042,39.878,45.7
19811005,7.967,19.05,27.4
19811006,6.0138,88.89999999999999,18.8
19811007,7.967,9.906,18.1
19811228,6.0138,3.048,14.000000000000002
19811229,6.9904,0.254,17.9
19820625,8.995000000000001,1.016,44.1
19820629,10.9996,2.032,50.6
19820630,13.9808,55.88,33.7
19820701,9.9716,93.98,33.900000000000006
19820716,13.9808,2.54,55.7
19820717,10.9996,11.176,42.6
19820816,8.995000000000001,8.889999999999999,21.9
19820912,9.9716,1.016,44.6
19820913,11.9762,45.974,44.1
19820914,11.9762,71.11999999999999,44.7
19820915,8.995000000000001,9.906,27.3
19830712,9.9716,0.508,35.3
19830713,9.9716,7.112,26.700000000000003
19830714,4.985799999999999,7.112,24.7
19830716,14.957400000000002,23.114,63.6
19830909,22.975800000000003,55.118,18.3
19830929,13.0042,16.002,56.99999999999999
19830930,13.0042,89.916,54.50000000000001
19831012,11.9762,3.048,64.60000000000001
19831013,30.9428,122.936,61.7
19831014,4.985799999999999,1.016,26.1
19831023,9.9716,0.508,60.4
19831024,11.9762,3.048,73.7
19840624,9.9716,13.97,37.9
19840625,16.962,26.924,62.0
19840707,6.0138,0.7619999999999999,26.9
19840708,22.975800000000003,17.018,56.89999999999999
19840709,16.962,80.00999999999999,59.6
19840809,6.9904,10.922,22.5
19840810,7.967,26.924,28.2
19840811,7.967,28.956,28.3
19840816,7.967,5.08,39.6
19840817,13.0042,9.143999999999998,52.8
19840818,10.9996,6.35,60.6
19840820,17.990000000000002,37.084,44.0
19840821,10.9996,43.942,16.7
19840830,7.967,7.112,51.1
19840831,6.0138,2.794,30.3
19840904,8.995000000000001,8.889999999999999,25.7
19840905,11.9762,30.988,43.8
19840906,8.995000000000001,14.224,16.2
19850616,8.995000000000001,0.254,47.1
19850619,11.9762,0.508,53.6
19850620,11.9762,9.906,46.3
19850623,9.9716,2.032,47.3
19850624,13.0042,2.032,33.300000000000004
19850628,8.995000000000001,2.032,27.1
19850629,6.0138,4.064,30.5
19850708,6.9904,5.08,15.8
19850809,6.9904,6.095999999999999,21.1
19850810,6.0138,1.016,26.0
19850811,6.0138,4.064,33.800000000000004
19850812,6.0138,14.986,34.2
19850813,10.9996,22.352,29.1
19850814,13.0042,21.082,25.1
19850815,4.985799999999999,4.064,24.6
19850820,4.0092,54.102,20.4
19850821,2.9812,8.889999999999999,23.200000000000003
19850822,4.985799999999999,51.56199999999999,31.6
19850823,4.0092,1.016,27.500000000000004
19850826,6.9904,83.566,27.200000000000003
19850827,6.9904,154.93999999999997,26.0
19850831,6.0138,1.016,25.5
19850904,10.9996,6.095999999999999,54.50000000000001
19850905,27.9616,54.102,77.10000000000001
19850906,15.9854,82.042,48.6
