Date,Wind,Rain,Surge
19790522,4.985799999999999,1.016,25.0
19790705,8.995000000000001,1.016,49.2
19790728,6.0138,0.508,38.8
19790729,13.0042,146.04999999999998,42.5
19790730,6.9904,36.068,29.8
19790922,9.9716,27.94,30.8
19790923,8.995000000000001,198.12,30.3
19790924,8.995000000000001,167.894,24.1
19790925,4.985799999999999,127.0,24.1
19800522,7.967,13.97,34.5
19800523,17.990000000000002,38.1,45.4
19800524,8.995000000000001,2.032,24.2
19800710,4.0092,2.032,28.000000000000004
19800711,10.9996,43.942,38.7
19800712,8.995000000000001,150.114,14.000000000000002
19800718,9.9716,3.048,26.200000000000003
19800719,6.9904,19.05,23.7
19800722,13.9808,4.064,62.3
19800727,16.962,125.984,52.900000000000006
19800816,4.985799999999999,1.016,19.5
19800817,8.995000000000001,28.956,26.200000000000003
19800818,7.967,59.944,35.7
19810611,4.985799999999999,1.016,26.0
19810612,8.995000000000001,2.032,45.2
19810705,9.9716,9.906,31.1
19810706,14.957400000000002,59.944,45.7
19810707,7.967,32.004,16.0
19810720,7.967,2.032,28.1
19810721,2.9812,7.112,22.9
19810722,4.0092,34.036,21.0
19810724,6.9904,67.056,13.0
19810808,7.967,1.016,30.1
19810921,14.957400000000002,23.114,58.9
19810922,13.9808,23.114,49.3
19810923,11.9762,18.034,24.4
19810924,6.9904,1.016,21.0
19811003,7.967,0.508,26.4
19811004,7.967,2.032,34.5
19811229,6.0138,18.542,22.5
19820629,6.9904,14.986,40.0
19820630,7.967,8.889999999999999,38.5
19820702,6.9904,23.114,40.400000000000006
19820716,9.9716,6.095999999999999,34.0
19820729,4.985799999999999,5.08,45.5
19820730,6.9904,6.095999999999999,32.2
19820815,6.0138,4.064,25.8
19820816,13.9808,54.102,19.1
19820914,6.9904,15.239999999999998,32.1
19830726,6.0138,8.889999999999999,13.7
19830908,15.9854,35.05199999999999,60.0
19830909,9.9716,26.924,29.3
19830928,6.9904,7.874,33.800000000000004
19830929,6.0138,54.102,38.1
19831012,4.985799999999999,4.064,52.2
19831013,8.995000000000001,50.038,45.0
19831014,7.967,5.08,26.700000000000003
19840624,11.9762,1.016,57.6
19840625,7.967,30.988,52.6
19840708,8.995000000000001,8.889999999999999,41.2
19840709,6.9904,32.004,21.7
19840809,7.967,11.938,21.3
19840811,6.0138,109.982,25.3
19840815,4.0092,20.574,34.4
19840817,6.0138,0.508,48.4
19840820,7.967,8.889999999999999,37.8
19840821,13.0042,9.906,33.300000000000004
19840830,8.995000000000001,0.254,55.1
19840831,8.995000000000001,72.898,35.2
19850623,16.962,1.27,73.5
19850624,14.957400000000002,92.964,61.1
19850625,8.995000000000001,107.95,14.6
19850626,6.9904,0.254,14.099999999999998
19850629,7.967,8.128,30.6
19850702,2.9812,21.082,22.3
19850707,4.985799999999999,8.889999999999999,19.2
19850708,6.9904,8.889999999999999,20.1
19850810,4.985799999999999,5.334,22.8
