Date,Wind,Rain,Surge
19790728,6.9904,1.016,53.900000000000006
19790729,6.9904,1.016,36.7
19790801,16.962,3.048,90.2
19790814,6.9904,1.016,75.7
19790815,8.995000000000001,5.08,93.3
19790823,7.967,3.048,93.9
19800524,13.9808,18.034,19.8
19800711,7.967,5.08,20.6
19800712,7.967,11.938,9.6
19800727,13.0042,3.048,4.2
19800827,7.967,3.048,71.7
19800828,13.9808,44.958,110.5
19800829,6.0138,1.016,11.3
19810613,6.9904,18.034,109.4
19810614,6.0138,7.112,56.7
19810620,6.9904,1.016,54.900000000000006
19810719,6.9904,22.098,94.5
19810720,11.9762,56.896,49.9
19810721,4.0092,4.064,31.4
19810722,6.9904,7.112,44.1
19810723,6.0138,3.048,22.2
19820702,2.9812,1.016,73.5
19820728,11.9762,18.034,101.9
19820729,17.990000000000002,22.098,195.0
19820730,6.0138,23.114,65.9
19820809,4.985799999999999,1.016,59.0
19820814,7.967,0.254,68.5
19820815,13.9808,5.08,81.39999999999999
19820816,8.995000000000001,3.048,26.0
19830725,7.967,2.032,21.9
19830726,6.0138,0.508,6.2
19840704,4.0092,20.32,5.2
19840807,7.967,39.878,94.8
19840808,6.9904,14.224,25.8
19840830,6.0138,16.256,60.8
19840831,9.9716,17.018,29.1
19850625,10.9996,22.098,30.2
19850626,9.9716,16.256,19.9
19850708,10.9996,22.098,11.6
19850815,4.985799999999999,75.184,22.7
19850819,6.9904,5.334,42.5
19850820,6.0138,11.938,45.3
19850822,7.967,6.095999999999999,84.3
19850823,13.0042,137.414,138.7
19850824,8.995000000000001,17.018,67.9
19850825,7.967,80.00999999999999,57.99999999999999
19850917,6.9904,11.938,57.9
19860623,4.985799999999999,0.508,31.7
19860624,4.985799999999999,7.112,19.5
19860821,6.0138,12.191999999999998,32.0
19860822,2.9812,0.508,51.9
19860919,11.9762,4.064,127.3
19860920,9.9716,0.254,55.00000000000001
19870722,2.9812,2.032,1.2
19870726,6.9904,9.906,30.7
19870909,6.9904,3.048,100.1
19870910,13.0042,48.26,123.70000000000002
19880922,4.985799999999999,64.008,54.900000000000006
19890721,6.0138,19.05,18.1
19890722,2.0046,7.112,15.5
19890730,4.0092,10.16,67.0
19890817,2.9812,3.302,30.8
19890818,4.0092,7.874,26.6
19890820,2.9812,12.191999999999998,27.9
19890822,2.0046,2.54,34.9
19890823,6.9904,3.048,27.6
19890824,4.0092,4.064,51.6
19890911,7.967,5.08,115.6
19890912,11.9762,6.095999999999999,111.1
19890913,7.967,78.99399999999999,40.7
19890914,513.9486,1.5239999999999998,21.8
19900518,2.9812,36.068,24.6
19900519,2.0046,21.082,35.5
19900624,4.0092,2.032,17.5
19900629,10.9996,1.5239999999999998,33.300000000000004
19900630,6.9904,10.922,14.000000000000002
19900819,6.9904,109.21999999999998,178.6
19900820,8.995000000000001,84.074,120.1
19900821,6.9904,26.924,53.8
19900822,8.995000000000001,23.114,38.8
19900823,6.9904,14.986,31.2
19900903,4.0092,29.972,42.3
19900905,4.985799999999999,14.986,22.0
19900907,18.9666,38.1,100.7
19900908,15.9854,131.064,161.4
19900909,13.0042,68.072,48.1
