Date,Wind,Rain,Surge
19790816,8.995000000000001,7.112,102.8
19790817,6.0138,1.016,88.6
19790824,9.9716,2.032,64.3
19790825,7.967,2.032,59.5
19800713,8.995000000000001,34.036,50.1
19810724,6.9904,8.889999999999999,33.900000000000006
19810725,6.0138,7.874,31.1
19810726,4.985799999999999,1.016,36.7
19810727,2.9812,49.022,41.5
19810801,2.9812,3.048,19.2
19810901,13.0042,7.112,158.9
19810902,11.9762,9.906,159.7
19820813,9.9716,16.002,131.7
19820814,4.0092,10.922,52.400000000000006
19840704,2.9812,4.064,21.8
19840731,13.0042,2.54,89.1
19840801,7.967,10.922,92.5
19840802,7.967,3.556,21.8
19840826,6.0138,0.254,34.1
19850626,2.9812,13.716,33.2
19850628,6.0138,0.254,47.1
19850731,7.967,6.095999999999999,49.5
19850801,6.0138,15.239999999999998,59.8
19850813,4.985799999999999,14.731999999999998,75.3
19850818,14.957400000000002,5.08,81.2
19850901,6.0138,3.302,24.7
19850902,4.985799999999999,10.16,25.8
19860624,4.0092,2.032,22.6
19860827,8.995000000000001,3.048,95.9
19870728,7.967,31.496,59.1
19870729,4.0092,0.254,42.7
19890803,6.0138,1.016,84.5
19890804,9.9716,0.508,84.0
19890915,6.0138,4.3180000000000005,52.1
19890916,7.967,134.112,60.9
19890917,4.0092,2.032,33.1
19900624,8.995000000000001,18.034,51.5
19900625,6.0138,14.986,43.7
19900831,8.995000000000001,59.944,70.8
19900901,15.9854,139.95399999999998,128.29999999999998
19910824,4.985799999999999,2.032,33.300000000000004
19920831,9.9716,69.08800000000001,87.8
19920901,6.9904,1.016,73.8
19920923,9.9716,57.91199999999999,87.9
19920924,9.9716,3.048,69.39999999999999
19940809,9.9716,2.032,76.2
19940812,8.995000000000001,2.032,55.3
19940814,9.9716,14.986,101.1
19940815,9.9716,22.098,116.5
19940823,8.995000000000001,0.508,30.0
19950825,8.995000000000001,48.00599999999999,42.1
19950826,6.9904,40.894,47.6
19970804,4.985799999999999,7.874,36.1
19970819,16.962,109.982,95.8
19970820,9.9716,11.938,23.4
19980919,6.9904,6.095999999999999,58.1
19980920,7.967,10.922,36.6
20000710,7.967,11.938,67.10000000000001
20000810,6.9904,0.7619999999999999,39.0
20000811,6.9904,0.254,40.2
20000825,4.0092,14.477999999999998,41.9
20000826,6.0138,0.254,67.0
20000830,7.967,28.956,81.3
20000831,6.0138,1.5239999999999998,71.6
20010624,6.0138,0.7619999999999999,37.3
20010731,4.0092,7.874,45.5
20010801,8.995000000000001,13.208,44.4
20010804,6.0138,0.7619999999999999,15.4
20020705,9.9716,1.016,111.4
20020726,6.0138,0.7619999999999999,59.5
20020727,4.985799999999999,0.508,66.2
20040913,4.985799999999999,0.7619999999999999,19.8
20040914,7.967,26.162,15.5
20050806,7.967,6.35,56.2
20050807,8.995000000000001,69.342,77.60000000000001
20050911,6.0138,19.558,27.0
20050912,8.995000000000001,112.776,51.7
20050913,6.9904,93.98,35.6
20070919,9.9716,120.396,77.5
20070920,9.9716,1.016,50.4
20080719,4.0092,28.448,32.4
20080720,4.985799999999999,4.826,34.300000000000004
20080730,8.995000000000001,20.574,34.9
20080731,9.9716,6.095999999999999,18.1
20090810,8.995000000000001,64.77,50.3
20090811,8.995000000000001,24.384,52.7
20090812,4.985799999999999,20.32,35.0
20100901,4.0092,4.064,48.3
20100911,4.0092,25.146,25.0
20110625,6.9904,13.97,80.80000000000001
20110626,6.0138,43.434,92.7
20120802,6.9904,5.08,84.1
20120803,6.0138,0.254,49.4
20120808,6.9904,13.208,50.0
20120810,6.0138,6.858,33.2
20120827,6.0138,0.508,97.6
20120828,6.9904,1.5239999999999998,114.5
20120829,4.0092,0.508,23.4
20140724,7.967,1.016,32.9
20140725,6.9904,2.032,39.3
20140923,6.9904,6.604,47.1
20140924,4.0092,1.016,43.2
20150711,10.9996,37.846,105.1
20150712,9.9716,9.398,107.9
20150810,15.9854,113.03,59.8
20150811,8.995000000000001,112.776,57.49999999999999
20160916,6.9904,102.108,50.2
20160917,4.985799999999999,1.27,48.9
20161022,4.985799999999999,14.986,49.1
20170803,513.9486,4.826,41.6
