Date,Wind,Rain,Surge
19790815,17.990000000000002,4.064,90.7
19790816,8.995000000000001,6.095999999999999,118.6
19790817,6.0138,2.032,42.0
19790824,9.9716,24.892,127.2
19790825,12.7986,29.972,63.8
19800713,8.995000000000001,12.954,20.4
19810614,4.985799999999999,1.016,61.1
19810622,6.0138,1.016,29.7
19810723,9.9716,2.032,42.7
19810831,10.9996,13.97,134.3
19810901,9.9716,21.082,138.39999999999998
19810902,9.9716,8.889999999999999,38.2
19820810,8.995000000000001,0.508,51.0
19820811,9.9716,3.556,75.4
19820812,6.0138,14.986,81.2
19820813,6.9904,2.032,17.8
19830926,7.967,5.08,119.5
19830927,9.6632,4.064,123.6
19840704,4.0092,10.922,25.1
19840705,4.0092,0.508,19.6
19840731,7.967,41.91,31.5
19840801,4.0092,0.508,31.2
19840808,8.995000000000001,6.35,55.3
19840820,6.0138,3.048,69.0
19840827,4.0092,0.254,18.9
19850626,6.0138,4.826,37.5
19850627,4.0092,4.064,37.1
19850731,10.9996,62.992,78.2
19850801,6.9904,90.932,32.4
19850817,6.168,9.906,64.5
19850818,6.0138,13.97,40.1
19850831,2.9812,68.072,25.9
19850901,4.0092,116.332,20.7
19850902,2.9812,11.176,17.1
19851004,6.9904,34.036,72.89999999999999
19851005,8.172600000000001,3.556,66.0
19860624,4.0092,11.938,19.7
19860827,11.9762,8.889999999999999,135.3
19860828,6.0138,1.016,66.9
19860920,4.985799999999999,30.226,40.3
19870714,5.0886000000000005,2.032,57.49999999999999
19870715,6.0138,3.81,43.2
19870722,2.9812,101.092,23.6
19870727,6.0138,7.874,33.900000000000006
19880807,8.172600000000001,16.002,83.39999999999999
19890720,6.168,0.7619999999999999,65.9
19890721,8.172600000000001,3.048,46.8
19890723,8.172600000000001,8.128,13.900000000000002
19890803,8.7894,25.908,88.4
19890804,8.172600000000001,12.954,64.8
19890817,8.172600000000001,12.954,54.2
19890818,8.172600000000001,9.143999999999998,41.6
19890823,7.196,48.00599999999999,37.7
19890915,7.196,27.94,43.4
19890916,8.172600000000001,10.922,26.9
19900624,10.794,25.908,64.4
19900625,8.7894,1.016,16.400000000000002
19900711,7.196,22.098,24.2
19900804,8.7894,3.048,35.9
19900830,9.766,8.889999999999999,78.7
19900831,9.9716,49.022,93.7
19900905,8.7894,40.894,30.1
