Date,Wind,Rain,Surge
19810725,4.985799999999999,22.098,31.2
19810726,4.985799999999999,18.034,30.3
19810727,2.9812,7.874,44.7
19810728,4.985799999999999,3.048,50.1
19820813,9.9716,6.095999999999999,112.3
19820814,6.9904,2.032,109.2
19840802,9.9716,3.048,42.2
19850801,2.9812,2.032,45.2
19850814,2.0046,1.016,56.39999999999999
19850818,2.9812,2.032,50.7
19850819,13.0042,31.242,108.7
19850902,4.0092,11.938,45.8
19870728,4.985799999999999,1.016,41.8
19900624,7.967,12.954,31.9
19900625,6.0138,21.082,49.9
19910824,4.0092,11.938,64.5
19920901,8.995000000000001,92.964,202.7
19920902,4.985799999999999,5.08,140.9
19940713,9.9716,3.048,75.4
19940815,7.967,7.112,173.8
19940816,4.985799999999999,1.016,151.4
19940823,4.985799999999999,21.082,22.4
19940824,4.0092,27.94,37.8
19940825,4.0092,26.924,40.0
19940903,6.0138,2.032,6.3
19970820,9.9716,51.054,110.9
20000710,6.0138,7.619999999999999,46.2
20000831,6.0138,29.972,78.4
20010801,4.0092,41.91,81.39999999999999
20010802,4.985799999999999,0.508,62.9
20020727,4.985799999999999,3.302,71.2
20020728,4.985799999999999,0.508,54.400000000000006
20040914,6.9904,67.30999999999999,60.5
20040915,4.985799999999999,65.024,69.6
20050807,7.967,27.686,92.0
20050808,8.995000000000001,23.114,120.6
20050912,4.0092,11.176,41.9
20050913,4.985799999999999,9.652,44.7
20070920,6.9904,9.906,74.6
20080720,4.0092,1.5239999999999998,40.7
20080731,6.0138,7.112,39.3
20110626,6.0138,17.018,141.0
20110627,2.9812,15.493999999999998,73.6
20110807,4.0092,3.556,94.2
20110808,2.9812,11.43,94.1
20120802,4.0092,15.748,66.10000000000001
20120803,4.985799999999999,6.858,75.5
20120804,4.985799999999999,2.286,49.0
20140725,4.0092,11.176,103.7
20150712,6.0138,1.016,63.5
20170802,6.0138,86.36,26.6
20170803,2.9812,19.304,62.9
20180723,7.967,58.674,66.5
20180724,4.0092,4.064,46.2
20180813,4.0092,19.558,46.5
20180814,6.9904,25.4,37.1
20180815,7.967,8.636000000000001,87.9
20180819,4.985799999999999,137.414,23.6
20180820,7.967,2.032,128.7
