Date,Wind,Rain,Surge
19800713,7.967,11.938,38.1
19810724,8.995000000000001,13.97,35.6
19810725,4.985799999999999,7.874,41.7
19810726,2.9812,1.016,43.5
19810727,4.0092,56.896,43.1
19820801,7.967,3.048,54.7
19820813,7.967,2.032,128.8
19840801,10.9996,18.034,85.5
19840802,6.0138,2.032,47.4
19850801,8.995000000000001,45.974,64.5
19850813,6.0138,1.016,69.8
19850818,13.0042,9.906,111.4
19850819,4.985799999999999,9.906,49.2
19850902,2.9812,2.032,27.0
19890804,7.967,0.508,79.9
19890916,8.995000000000001,3.048,54.3
19890917,4.0092,0.254,38.3
19900624,6.9904,26.924,55.00000000000001
19900625,6.0138,1.016,60.5
19900831,8.995000000000001,2.54,63.1
19900901,6.9904,6.095999999999999,94.6
19910824,4.0092,16.002,46.3
19920831,13.9808,102.108,117.3
19920901,6.0138,13.97,75.9
19920923,6.9904,4.064,73.5
19920924,4.985799999999999,42.926,61.8
19940812,6.0138,0.254,44.3
19940815,9.9716,5.08,110.7
19940823,7.967,23.114,41.5
19940824,4.0092,21.082,25.4
19940903,6.9904,25.908,23.3
19950802,4.985799999999999,2.032,27.6
19970804,6.0138,1.016,35.099999999999994
19970819,14.957400000000002,204.978,115.2
19970820,10.9996,7.874,53.8
20000710,6.0138,4.064,62.2
20000811,6.0138,0.7619999999999999,43.4
20000826,4.0092,0.7619999999999999,62.3
20000831,4.985799999999999,24.384,71.6
20010731,2.9812,10.413999999999998,40.1
20010801,6.9904,69.08800000000001,74.9
20010805,6.0138,0.7619999999999999,22.3
20020705,4.0092,0.7619999999999999,83.89999999999999
20020726,2.9812,0.7619999999999999,57.4
20020727,4.985799999999999,1.016,72.39999999999999
20040914,4.985799999999999,17.018,42.8
20050806,6.9904,5.842,50.8
20050807,9.9716,27.432,91.1
20050808,6.0138,1.27,30.0
20050912,9.9716,54.864,66.0
20070919,6.0138,156.718,102.7
20070920,4.985799999999999,3.302,49.3
20080719,6.0138,9.906,35.3
20080720,2.9812,1.5239999999999998,44.1
20080730,6.9904,18.542,53.400000000000006
20080731,4.985799999999999,37.846,47.4
20090811,6.0138,0.508,58.9
20100911,2.9812,3.048,19.3
20110626,8.995000000000001,1.778,75.9
20110807,8.995000000000001,0.254,106.8
20110808,2.9812,3.556,90.9
20120802,13.0042,24.384,96.9
20120803,4.0092,13.208,63.5
20120809,6.9904,31.75,49.7
20140724,6.0138,38.354,45.9
20140725,6.0138,73.406,46.7
20150811,4.0092,1.27,49.0
20170801,8.995000000000001,55.88,44.5
20170802,4.0092,16.256,46.1
20170803,4.0092,2.286,42.2
20180722,9.9716,12.954,100.5
20180723,11.9762,73.914,91.5
20180724,2.9812,57.40399999999999,38.6
20180803,8.995000000000001,6.604,52.0
20180804,4.0092,5.334,38.8
20180813,6.0138,38.608,72.3
20180814,4.985799999999999,34.798,44.2
20180815,2.0046,20.574,29.2
20180816,8.995000000000001,1.778,91.7
20180817,8.995000000000001,19.304,94.4
20180818,7.967,10.922,80.9
20180819,4.985799999999999,40.132,43.4
20180820,4.0092,0.254,69.5
