Date,Wind,Rain,Surge
19800713,4.985799999999999,10.922,34.7
19810725,7.967,2.032,31.9
19810726,4.985799999999999,84.074,34.9
19810727,4.985799999999999,7.874,35.6
19810731,4.985799999999999,1.016,22.8
19810801,4.985799999999999,0.254,24.2
19820813,14.957400000000002,8.889999999999999,70.3
19840801,7.967,0.508,48.0
19840802,7.967,12.7,41.7
19840803,6.9904,6.095999999999999,37.7
19840809,8.995000000000001,0.254,39.1
19840810,9.9716,0.254,41.6
19840829,4.985799999999999,11.938,24.7
19850801,6.0138,64.008,49.0
19850813,2.0046,66.03999999999999,48.4
19850814,2.9812,1.016,46.5
19850818,10.9996,3.048,68.8
19850819,20.9712,103.378,107.2
19850902,4.985799999999999,1.016,35.099999999999994
19870728,13.9808,2.54,52.1
19870729,11.9762,11.176,42.3
19890729,6.0138,0.508,31.2
19890916,11.9762,30.988,21.4
19890917,9.9716,3.048,34.7
19900624,8.995000000000001,35.05199999999999,38.5
19900625,9.9716,3.048,43.4
19900901,14.957400000000002,28.956,55.900000000000006
19910823,6.9904,9.906,30.5
19910824,9.9716,4.064,39.900000000000006
19920902,10.9996,2.032,70.6
19940814,6.0138,0.508,73.0
19940815,13.0042,52.06999999999999,99.6
19940824,7.967,54.102,27.3
19940903,9.9716,22.098,25.5
19970820,14.957400000000002,54.102,97.3
20000710,13.0042,13.716,55.400000000000006
20000711,11.9762,1.27,39.900000000000006
20000825,6.9904,14.224,35.5
20000831,7.967,0.254,58.7
20010801,11.9762,90.17,63.1
20010802,4.985799999999999,8.382,42.8
20010806,4.0092,0.7619999999999999,28.000000000000004
20010807,4.0092,0.254,28.4
20020705,9.9716,0.7619999999999999,52.1
20020727,13.0042,38.608,67.80000000000001
20020728,8.995000000000001,1.5239999999999998,49.8
20040914,8.995000000000001,9.652,38.4
20050807,6.0138,91.44,61.8
20050808,7.967,6.095999999999999,50.2
20050912,10.9996,77.978,33.900000000000006
20050913,6.0138,1.016,35.9
20070920,10.9996,62.992,40.3
20080719,6.9904,4.571999999999999,35.099999999999994
20080720,4.985799999999999,0.508,34.9
20100901,4.985799999999999,4.826,41.6
20100911,4.0092,6.35,18.3
20110626,8.995000000000001,48.768,67.5
20110627,6.0138,37.592,45.5
20110807,10.9996,29.972,93.0
20110808,6.9904,6.604,72.0
20120802,6.0138,4.3180000000000005,55.400000000000006
20120803,6.9904,1.016,57.8
20120804,4.0092,0.508,39.7
20120828,6.0138,21.59,87.5
20140725,11.9762,88.392,50.0
20150712,8.995000000000001,20.574,56.3
20150811,4.0092,0.254,31.7
20170803,6.0138,59.182,43.2
20180723,7.967,9.398,53.8
20180724,4.0092,4.3180000000000005,33.6
20180803,4.0092,1.016,39.7
20180813,4.985799999999999,5.334,46.3
20180814,7.967,0.254,44.9
20180815,6.0138,53.08599999999999,32.300000000000004
20180819,7.967,73.15199999999999,37.2
20180820,6.9904,27.178,51.1
