Date,Wind,Rain,Surge
19790729,6.9904,19.05,49.7
19790802,7.967,1.016,68.30000000000001
19790924,4.0092,99.06,27.3
19790925,6.9904,4.064,36.7
19800523,9.9716,10.922,39.6
19800524,11.9762,137.922,38.0
19800711,14.957400000000002,2.032,36.3
19800712,9.9716,30.988,28.7
19800727,8.995000000000001,64.008,35.8
19800828,6.9904,92.964,47.2
19800829,4.0092,2.032,16.8
19800918,10.9996,13.97,106.6
19800919,7.967,26.924,47.2
19810612,7.967,23.876,69.3
19810613,7.967,23.876,77.3
19810719,9.9716,24.892,66.8
19810720,9.9716,4.064,29.8
19810721,4.985799999999999,2.032,24.5
19810722,4.985799999999999,25.908,26.8
19810723,10.9996,1.016,14.000000000000002
19810921,13.9808,39.878,89.60000000000001
19810922,9.9716,27.94,53.8
19810923,7.967,26.924,39.0
19820630,6.9904,4.064,48.5
19820701,8.995000000000001,10.413999999999998,48.7
19820729,24.980400000000003,6.095999999999999,123.0
19820730,6.9904,39.116,58.2
19820815,11.9762,21.082,66.4
19820816,7.967,23.876,44.6
19830725,18.9666,17.525999999999996,28.7
19830726,4.0092,11.938,11.3
19840624,9.9716,35.05199999999999,67.0
19840704,6.0138,0.508,5.2
19840807,7.967,9.143999999999998,63.4
19840821,9.9716,7.874,21.8
19840829,9.9716,1.016,66.0
19840831,14.957400000000002,43.942,35.8
19850623,9.9716,1.016,50.4
19850624,14.957400000000002,30.988,36.6
19850625,13.9808,39.116,27.200000000000003
19850626,7.967,34.036,14.3
19850628,4.0092,5.08,31.9
19850701,6.0138,0.508,26.9
19850702,6.0138,10.16,21.1
19850708,9.9716,108.45799999999998,15.6
19850814,6.0138,8.889999999999999,12.6
19850819,6.0138,3.556,25.4
19850820,6.9904,22.606,33.5
19850821,6.0138,14.986,38.1
19850822,4.985799999999999,7.112,73.7
19850823,11.9762,33.02,79.5
19850825,4.0092,7.112,42.2
19850917,2.9812,1.016,33.0
19860624,6.9904,1.5239999999999998,16.6
19860625,9.9716,5.08,10.0
19860711,11.9762,44.958,62.2
19860821,9.9716,72.898,30.1
19860822,4.985799999999999,2.032,40.1
19860919,8.995000000000001,5.842,90.9
19870721,6.0138,57.91199999999999,25.3
19870910,11.9762,18.034,86.1
19870911,2.9812,1.016,29.1
19871025,8.995000000000001,0.7619999999999999,95.6
19880601,8.995000000000001,2.032,38.5
19880606,4.985799999999999,7.112,24.5
19880710,7.967,38.1,32.6
19880719,10.9996,2.032,59.1
19880921,9.9716,19.05,61.6
19880922,6.9904,51.054,57.7
19880923,2.9812,14.986,22.0
19880924,6.9904,85.344,26.200000000000003
19890730,4.985799999999999,13.97,48.2
19890823,6.0138,1.016,23.9
19890912,6.9904,36.322,81.3
19890913,4.985799999999999,23.876,56.8
19890914,2.0046,5.08,16.8
19900519,3.084,35.05199999999999,34.7
19900623,7.967,2.032,60.4
19900624,6.9904,38.1,19.6
19900629,18.9666,3.048,39.6
19900630,9.9716,37.084,10.3
19900730,11.9762,14.986,75.7
19900819,9.9716,11.938,95.9
19900821,6.9904,28.956,29.6
19900822,8.995000000000001,38.1,31.3
19900904,2.9812,0.254,16.900000000000002
19900907,10.9996,3.048,68.2
19900908,13.0042,14.986,90.6
19900909,11.9762,34.036,32.1
19900910,9.9716,12.954,13.1
19910719,11.9762,29.972,137.20000000000002
19910723,6.0138,2.032,22.2
19910819,10.9996,50.038,53.2
19910906,8.995000000000001,82.042,30.9
19910907,11.9762,97.028,32.5
19910930,6.0138,2.032,48.5
19911001,13.9808,35.05199999999999,54.7
19911002,6.0138,17.018,30.8
19920718,6.0138,23.114,6.800000000000001
19920816,4.985799999999999,8.889999999999999,29.5
19920817,9.9716,26.924,40.8
19920818,8.995000000000001,115.062,56.3
19920819,8.995000000000001,29.972,43.9
19920829,7.967,0.254,103.8
19920830,10.9996,25.908,106.7
19920831,8.995000000000001,55.88,54.900000000000006
19920905,8.995000000000001,61.97599999999999,63.5
19920906,8.995000000000001,2.032,39.3
19920922,9.9716,2.032,73.5
19930914,4.0092,14.986,10.5
19940610,6.9904,7.112,6.5
19940710,10.9996,1.016,80.30000000000001
19940711,9.9716,131.064,79.0
19940803,7.967,11.938,60.2
19940804,9.9716,115.062,56.39999999999999
19940805,8.995000000000001,58.92799999999999,24.5
19940807,4.985799999999999,12.954,44.5
19950607,4.0092,3.048,44.1
19950608,6.0138,70.10399999999998,39.2
19950730,10.9996,11.938,33.1
19950731,14.957400000000002,97.028,62.9
19950812,7.967,17.018,19.4
19950813,4.0092,49.022,14.2
19950831,7.967,2.032,50.5
19950921,8.995000000000001,9.906,49.3
19950922,7.967,8.889999999999999,54.8
19960726,15.9854,44.958,69.0
19960727,6.9904,78.99399999999999,54.8
19960731,11.9762,6.095999999999999,112.4
19960801,11.9762,160.01999999999998,95.1
19960802,6.9904,58.92799999999999,23.3
19960806,7.967,36.068,35.9
19960807,7.967,21.082,17.2
19960808,4.985799999999999,4.064,27.9
19961110,8.995000000000001,6.095999999999999,37.3
19961111,6.9904,6.095999999999999,30.5
19970802,11.9762,122.936,30.5
19970803,7.967,23.876,28.3
19970829,7.967,21.082,69.3
19970830,16.962,104.902,29.1
19980709,4.0092,2.032,15.8
19980710,2.9812,0.254,18.9
19980711,6.0138,35.05199999999999,22.7
19980804,4.985799999999999,13.97,33.800000000000004
19980805,4.985799999999999,10.922,12.9
19981025,8.995000000000001,29.972,49.0
19981026,11.9762,219.964,68.2
19981027,15.9854,92.964,58.2
19990914,9.9716,15.239999999999998,31.9
19990916,6.9904,23.368,32.300000000000004
19991007,6.0138,0.508,33.900000000000006
19991008,14.957400000000002,17.018,66.60000000000001
19991009,27.9616,191.262,67.5
20000822,9.9716,1.5239999999999998,87.8
20000823,9.9716,95.758,72.7
20000824,9.9716,14.224,28.1
20000831,6.9904,1.27,17.0
20000901,7.967,6.35,19.7
20001101,4.985799999999999,0.7619999999999999,65.0
20010623,4.985799999999999,8.636000000000001,31.5
20010624,4.985799999999999,28.194000000000003,18.6
20010705,9.9716,3.81,70.0
20010706,8.995000000000001,64.51599999999999,57.2
20010711,6.9904,5.08,16.400000000000002
20010712,4.0092,0.7619999999999999,13.1
20010731,4.985799999999999,6.35,7.000000000000001
20010905,2.9812,46.736,23.200000000000003
20010916,6.0138,6.604,42.4
20010917,4.985799999999999,0.7619999999999999,36.4
20010918,4.985799999999999,0.508,41.4
20010919,6.9904,64.008,43.1
20010920,8.995000000000001,144.272,23.7
20010925,9.9716,0.7619999999999999,90.1
20010926,6.9904,0.508,93.1
20010927,6.0138,5.334,71.0
20010928,4.985799999999999,3.556,63.1
20010929,4.985799999999999,0.508,50.8
20020529,6.0138,0.7619999999999999,17.4
20020707,4.0092,20.066,36.3
20020708,6.9904,68.072,37.5
20020709,4.985799999999999,18.288,52.7
20020710,4.0092,14.986,38.2
20020802,6.9904,0.7619999999999999,46.9
20020803,6.9904,21.59,37.9
20020804,10.9996,27.178,38.0
20020805,9.9716,81.53399999999999,41.1
20020806,7.967,237.236,10.6
20030804,6.9904,27.432,31.2
20030805,7.967,13.97,34.8
20030820,7.967,62.23,39.5
20030821,7.967,54.356,25.6
20030902,14.957400000000002,9.906,76.7
20040702,6.0138,2.794,40.0
20040727,6.9904,26.162,27.500000000000004
20040813,6.0138,9.398,27.800000000000004
20040825,11.9762,49.022,80.9
20040826,7.967,20.32,59.7
20040827,6.0138,16.509999999999998,43.0
20040910,6.9904,83.566,59.5
20040911,2.9812,7.365999999999999,59.4
20040913,4.985799999999999,24.892,15.4
20041203,4.985799999999999,17.018,50.4
20041204,4.0092,1.27,32.5
20050719,8.995000000000001,1.5239999999999998,82.3
20050812,11.9762,19.812,57.99999999999999
20050813,11.9762,104.394,81.8
20050814,6.0138,81.788,18.9
20050831,4.0092,0.508,80.10000000000001
20050901,11.9762,95.758,85.3
20050902,6.0138,36.57599999999999,21.8
20050923,8.995000000000001,54.102,43.8
20051002,8.995000000000001,53.34,44.8
20051003,6.9904,34.29,31.8
20060517,16.962,202.692,98.9
20060518,7.967,56.896,51.3
20060713,7.967,18.796,93.1
20060714,8.995000000000001,68.58,54.900000000000006
20060715,10.9996,150.368,15.0
20060725,15.9854,106.426,68.7
20060726,7.967,26.162,43.5
20060727,7.967,2.286,22.8
20060911,7.967,4.064,56.99999999999999
20070808,10.9996,4.3180000000000005,57.4
20070809,11.9762,0.508,55.900000000000006
20070811,6.0138,33.274,17.7
20070818,10.9996,31.75,71.1
20070819,6.9904,12.954,29.1
20070820,7.967,2.286,6.2
20070821,6.9904,50.038,9.6
20070918,6.9904,0.254,57.3
20071006,10.9996,6.095999999999999,106.4
20071007,7.967,2.794,80.60000000000001
20071008,4.985799999999999,2.286,11.2
20071126,7.967,2.286,35.7
20080419,6.0138,1.016,17.1
20080625,6.9904,35.559999999999995,22.9
20080626,7.967,13.462,20.7
20080627,6.9904,12.954,14.2
20080718,7.967,40.64,27.1
20080719,4.0092,0.508,1.7999999999999998
20080728,10.9996,31.242,88.2
20080729,8.995000000000001,58.42,42.3
20080822,7.967,13.97,12.9
20080913,4.985799999999999,0.254,64.4
20080914,6.9904,1.016,61.6
20080915,4.985799999999999,2.794,24.0
20080923,9.9716,1.5239999999999998,53.400000000000006
20080929,6.0138,0.7619999999999999,60.1
20081005,2.9812,5.334,19.1
20081006,7.967,101.092,33.6
20090620,7.967,0.508,38.8
20090621,17.990000000000002,76.96199999999999,43.1
20090622,6.0138,7.619999999999999,5.4
20090626,4.985799999999999,8.636000000000001,19.5
20090627,6.9904,9.398,13.7
20090713,4.985799999999999,14.986,27.6
20090714,8.995000000000001,110.48999999999998,12.7
20090718,6.9904,1.5239999999999998,42.1
20090808,11.9762,15.239999999999998,114.7
20090809,6.9904,65.024,50.2
20090810,4.985799999999999,61.97599999999999,14.8
20100831,7.967,3.81,31.9
20100901,10.9996,31.496,37.6
20100902,7.967,40.64,29.2
20100903,4.985799999999999,8.889999999999999,22.2
