Date,Wind,Rain,Surge
19790817,17.990000000000002,4.064,46.400000000000006
19800713,8.995000000000001,13.97,29.2
19810727,8.995000000000001,21.082,34.1
19810728,4.985799999999999,13.97,34.300000000000004
19820813,15.9854,5.08,64.0
19820814,7.967,1.016,55.60000000000001
19840827,6.0138,19.05,25.5
19840828,4.985799999999999,0.254,25.5
19850801,2.9812,79.248,59.9
19850802,4.985799999999999,14.986,59.9
19850813,7.967,31.496,53.900000000000006
19850814,7.967,65.024,50.2
19850818,4.985799999999999,3.048,39.2
19850819,16.962,14.477999999999998,50.7
19850902,4.0092,20.066,34.8
19860828,20.9712,2.032,35.3
19870728,9.9716,37.338,39.5
19870729,11.9762,46.228,43.8
19870730,4.985799999999999,0.254,42.2
19890729,6.0138,0.254,24.3
19890916,13.0042,25.908,19.5
19890917,18.9666,14.986,27.700000000000003
19900625,13.0042,10.922,39.0
19900901,19.9946,77.978,51.9
19900902,15.9854,6.095999999999999,50.9
19910823,13.0042,13.97,18.6
19910824,13.9808,5.08,39.7
19920901,17.990000000000002,76.96199999999999,77.5
19920902,6.0138,4.064,76.7
19920924,18.9666,13.97,27.3
19940712,11.9762,0.508,33.0
19940815,24.980400000000003,112.014,72.0
19940816,13.9808,0.254,79.9
19940824,13.0042,60.96,28.000000000000004
19970820,17.990000000000002,14.986,55.3
20000710,6.9904,34.544000000000004,44.3
20000711,13.9808,1.5239999999999998,39.1
20000826,7.967,0.7619999999999999,34.5
20000831,15.9854,46.99,55.3
20010801,19.9946,36.83,34.8
20010802,8.995000000000001,7.619999999999999,40.1
20010806,7.967,0.254,24.7
20020705,13.0042,0.7619999999999999,35.9
20020727,7.967,13.462,41.5
20040914,15.9854,1.778,30.8
20050807,11.9762,42.164,35.3
20050808,11.9762,54.60999999999999,57.8
20050912,18.9666,72.39,25.8
20050913,17.990000000000002,20.32,23.4
20070920,22.975800000000003,49.276,44.7
20080720,9.9716,3.302,29.0
20080721,6.9904,3.048,22.2
20090811,7.967,5.08,31.0
20100901,8.995000000000001,18.796,28.8
20100902,6.9904,17.018,22.0
20110626,17.990000000000002,28.194000000000003,71.1
20110627,10.9996,0.508,51.7
20110807,18.9666,33.02,91.9
20110808,13.0042,8.382,69.69999999999999
20120803,8.995000000000001,0.254,47.9
20120828,35.9286,110.998,60.6
20140725,15.9854,97.79,54.8
20140726,8.995000000000001,85.344,42.7
20150712,16.962,188.214,53.2
20170803,9.9716,0.508,44.9
20180724,10.9996,0.7619999999999999,30.8
20180819,8.995000000000001,2.54,20.3
20180820,14.957400000000002,74.67599999999999,56.3
20180823,8.995000000000001,0.254,41.5
