Date,Wind,Rain,Surge
19790705,4.985799999999999,20.066,31.9
19790706,2.9812,38.1,34.9
19790707,4.0092,20.066,33.1
19790730,6.0138,67.056,34.2
19790802,6.9904,11.938,50.9
19790803,6.9904,81.026,61.0
19790807,2.9812,4.064,19.6
19790808,4.985799999999999,45.974,18.4
19790809,7.967,28.956,26.4
19790810,4.985799999999999,20.066,36.4
19790922,4.985799999999999,1.016,47.5
19800627,9.9716,7.874,32.7
19800628,13.9808,75.946,97.9
19800629,6.0138,3.048,51.8
19800718,2.9812,1.016,20.6
19800719,4.0092,61.97599999999999,42.4
19800720,4.0092,164.084,41.5
19800722,11.9762,40.894,138.1
19800723,13.9808,7.112,138.9
19800819,6.9904,4.064,44.7
19800820,4.0092,46.99,42.6
19800829,4.0092,3.048,15.4
19800830,9.9716,18.034,15.3
19800831,4.0092,73.914,31.6
19800905,4.985799999999999,17.018,20.5
19800906,4.0092,5.08,28.8
19800914,6.0138,0.254,37.6
19800915,6.9904,7.112,33.800000000000004
19800916,4.0092,6.095999999999999,37.9
19810703,4.985799999999999,2.032,20.9
19810704,6.9904,10.922,81.69999999999999
19810705,6.9904,3.048,81.8
19810707,6.0138,78.99399999999999,45.7
19810708,4.985799999999999,55.118,44.9
19810721,6.0138,7.112,23.0
19810722,2.9812,85.09,24.0
19810723,4.985799999999999,77.978,32.300000000000004
19810724,4.985799999999999,1.016,33.4
19810809,4.985799999999999,5.08,28.9
19810810,4.985799999999999,19.05,41.5
19810819,6.0138,4.064,57.8
19811004,2.0046,41.91,26.6
19811005,4.985799999999999,1.016,21.2
19811006,4.985799999999999,1.016,23.7
19811007,2.9812,45.974,25.3
19811122,2.9812,0.508,20.8
19811123,4.985799999999999,3.048,29.1
19820717,7.967,13.97,42.3
19820718,4.0092,87.884,38.9
19820915,11.9762,55.88,24.9
19820916,4.985799999999999,106.426,29.1
19821017,4.985799999999999,2.032,16.900000000000002
19821018,2.9812,1.27,95.6
19830626,2.9812,16.002,33.900000000000006
19830714,4.0092,22.098,26.8
19830717,7.967,3.302,121.3
19830718,7.967,18.034,143.2
19830930,7.967,29.972,17.599999999999998
19831001,6.0138,4.064,49.4
19831003,4.0092,7.874,51.1
19831014,6.0138,1.016,15.7
19831025,6.0138,2.032,13.3
19831026,7.967,22.098,6.3
19840625,7.967,33.02,54.3
19840626,6.9904,91.948,62.7
19840709,4.985799999999999,134.112,56.89999999999999
19840810,4.0092,7.112,18.0
19840811,2.9812,2.286,21.1
19840905,11.9762,4.064,16.900000000000002
19840906,19.9946,171.196,66.0
19850620,2.9812,3.048,38.5
19850621,4.985799999999999,16.256,42.2
19850808,2.9812,13.97,26.5
19850809,4.0092,2.032,28.6
19850811,2.0046,0.254,25.1
19850813,4.985799999999999,5.08,19.1
19850814,4.985799999999999,36.068,19.4
19850815,4.0092,45.974,29.3
19850822,2.9812,35.05199999999999,19.5
19850823,6.0138,2.032,37.3
19850824,4.0092,2.54,55.00000000000001
19850825,4.0092,55.118,55.7
19850826,4.985799999999999,7.365999999999999,37.7
19850827,13.9808,122.936,70.5
19850828,4.985799999999999,182.88,67.7
19850829,2.9812,108.45799999999998,35.4
19850830,2.9812,64.008,17.2
19850831,2.0046,4.064,21.6
19850905,4.985799999999999,0.508,24.3
19850906,4.985799999999999,68.072,47.9
19850907,4.985799999999999,78.48599999999999,48.1
19850908,4.985799999999999,7.112,22.3
19851001,4.985799999999999,0.508,11.8
19851021,9.9716,9.906,22.6
19860519,2.9812,8.889999999999999,19.0
19860520,4.0092,2.032,15.2
19860624,4.0092,1.016,24.7
19860712,4.0092,23.876,31.7
19860713,2.9812,41.402,25.6
19860719,2.9812,13.97,21.8
19860720,2.9812,5.08,16.7
19860721,8.995000000000001,244.094,65.60000000000001
19860722,6.9904,118.11,68.8
19860723,6.0138,26.924,42.8
19860811,7.967,66.80199999999999,76.5
19860812,7.967,175.00599999999997,74.0
19860905,8.995000000000001,35.05199999999999,64.2
19860906,6.0138,10.922,70.39999999999999
19861019,8.995000000000001,12.191999999999998,24.5
19870619,6.0138,0.254,36.8
19870620,2.9812,5.08,34.599999999999994
19870815,4.985799999999999,0.254,21.9
19870816,4.0092,3.048,90.8
19870821,4.985799999999999,9.143999999999998,19.0
19870822,6.0138,8.128,84.6
