Date,Wind,Rain,Surge
19790815,26.9336,33.02,90.6
19790816,15.9854,54.102,44.0
19790823,39.9378,14.477999999999998,139.79999999999998
19790825,16.962,94.996,10.9
19800524,8.995000000000001,0.508,21.4
19800713,19.9946,3.048,16.1
19800828,9.9716,12.954,37.9
19801012,13.0042,1.016,40.3
19801013,13.0042,1.016,65.8
19810613,9.9716,4.064,47.3
19810614,13.9808,13.97,55.3
19810615,9.9716,1.016,43.1
19810621,9.9716,2.032,29.4
19810622,4.985799999999999,29.972,28.2
19810719,13.9808,1.016,47.5
19810720,8.995000000000001,1.016,38.0
19810721,7.967,4.064,31.7
19810722,13.0042,8.889999999999999,35.4
19810723,14.957400000000002,42.926,47.8
19810724,9.9716,32.004,20.200000000000003
19810830,14.957400000000002,2.032,68.5
19810831,19.9946,42.926,86.5
19810901,15.9854,21.082,6.9
19810902,11.9762,2.032,5.9
19820729,13.0042,4.3180000000000005,59.9
19820730,16.962,21.336,54.6
19820809,8.995000000000001,8.889999999999999,41.5
19820810,16.962,25.908,55.900000000000006
19820811,17.990000000000002,19.304,67.5
19820812,9.9716,6.095999999999999,31.8
19830926,29.9662,7.874,144.4
19830927,15.9854,48.00599999999999,41.6
19840704,13.0042,15.493999999999998,20.5
19840807,17.990000000000002,12.954,57.6
19840808,13.9808,38.1,40.2
19840819,16.962,28.956,94.6
19840820,9.9716,49.022,61.6
19850626,14.957400000000002,7.365999999999999,28.5
19850627,14.957400000000002,2.54,15.1
19850729,7.967,0.254,43.3
19850730,21.9478,56.896,71.7
19850731,17.990000000000002,24.892,27.800000000000004
19850813,6.0138,0.508,45.2
19850814,2.9812,7.112,36.6
19850818,11.9762,11.176,16.6
19850822,9.9716,14.986,61.4
19850823,11.9762,5.334,61.9
19850901,4.985799999999999,70.612,27.500000000000004
19850902,9.9716,2.54,21.7
19851004,17.990000000000002,92.964,48.5
19860624,9.9716,28.956,32.9
19860826,21.9478,11.176,118.5
19860827,20.9712,46.99,86.7
19860919,17.990000000000002,18.034,50.0
19860920,29.9662,19.05,36.7
19870618,4.985799999999999,3.048,25.3
19870714,10.9996,6.35,52.1
19870715,10.9996,1.27,28.5
19870722,7.967,1.5239999999999998,9.2
19870727,16.962,4.064,30.1
19870830,8.995000000000001,1.016,50.6
19880807,29.9662,17.018,52.900000000000006
19890718,6.9904,1.016,24.1
19890719,11.9762,0.508,29.4
19890720,34.952,21.082,48.9
19890721,19.9946,72.898,35.6
19890722,18.9666,4.826,17.4
19890723,13.0042,0.508,9.9
19890730,6.9904,0.254,47.2
19890803,15.9854,16.002,54.0
19890804,10.9996,0.254,37.3
19890817,13.9808,16.002,42.7
19890818,9.9716,15.239999999999998,36.6
19890819,6.9904,0.7619999999999999,32.5
19890820,6.9904,22.098,29.0
19890823,7.967,78.48599999999999,41.4
19890824,13.0042,52.06999999999999,48.1
19890912,15.9854,93.98,52.0
19890913,9.9716,34.544000000000004,54.3
19890915,14.957400000000002,46.99,30.4
19890916,9.9716,7.112,23.1
19900519,6.9904,1.016,24.6
19900623,14.957400000000002,23.114,62.3
19900624,22.975800000000003,64.008,45.4
19900630,14.957400000000002,2.032,21.7
19900710,6.9904,1.016,33.6
19900804,8.995000000000001,22.098,22.6
19900819,16.962,7.112,65.3
19900820,14.957400000000002,29.972,49.9
19900830,26.9336,26.162,150.8
19900831,29.9662,80.00999999999999,133.7
19900901,8.995000000000001,14.986,5.1
19900903,7.967,0.254,31.7
19900904,11.9762,48.00599999999999,22.0
19900905,11.9762,21.082,26.5
19910817,10.9996,0.254,43.1
19910818,7.967,10.922,43.3
19910926,13.0042,2.032,41.4
19920830,18.9666,44.958,92.7
19920831,18.9666,101.092,60.3
19920922,18.9666,131.064,85.6
19920923,16.962,45.974,49.6
19940610,9.9716,89.916,30.5
19940611,4.985799999999999,1.016,21.0
19940808,20.9712,10.922,82.19999999999999
19940809,9.9716,4.064,22.7
19940821,26.9336,61.97599999999999,113.3
19940822,6.9904,3.048,35.3
19940901,11.9762,7.112,31.8
19941009,13.0042,0.508,53.2
19941010,25.957,108.966,89.60000000000001
19941011,11.9762,19.05,22.0
19950608,6.0138,18.034,36.0
19950609,6.0138,2.032,37.2
19950823,6.9904,7.112,38.2
19950824,14.957400000000002,16.002,60.3
19950825,13.9808,59.944,24.2
19960731,17.990000000000002,2.032,77.60000000000001
19960801,17.990000000000002,1.016,54.900000000000006
19960929,13.9808,14.986,76.9
19970627,9.9716,6.095999999999999,44.9
19970817,15.9854,1.016,132.20000000000002
19970818,30.9428,61.468,207.3
19970819,22.975800000000003,49.022,45.1
19970829,9.9716,5.08,30.1
19980804,6.0138,0.254,20.5
19980805,6.9904,0.508,12.4
19980919,14.957400000000002,30.988,52.0
19980920,6.9904,4.064,27.500000000000004
19980928,8.995000000000001,65.024,46.8
19980929,13.0042,5.08,42.1
19981016,14.957400000000002,12.954,51.4
19981027,8.995000000000001,7.112,37.6
20000709,18.9666,31.496,63.7
20000710,13.9808,7.619999999999999,10.0
20000809,7.967,3.81,52.0
20000810,20.9712,73.914,50.2
20000811,9.9716,1.016,32.800000000000004
20000824,7.967,9.398,15.2
20000825,10.9996,5.08,3.5000000000000004
20000826,10.9996,7.619999999999999,14.000000000000002
20000829,13.0042,10.413999999999998,62.4
20000830,18.9666,78.99399999999999,91.2
20000913,15.9854,44.704,138.0
20000914,13.0042,58.674,118.6
20000915,7.967,0.508,58.6
20001101,10.9996,28.701999999999995,59.3
20010623,11.9762,8.382,28.9
20010624,15.9854,15.239999999999998,15.2
20010731,13.0042,17.018,19.2
20010801,7.967,7.112,21.6
20010803,7.967,24.384,36.6
20010804,4.985799999999999,0.7619999999999999,19.6
20010805,6.9904,0.254,18.0
20010806,6.0138,1.016,19.4
20010914,8.995000000000001,0.254,50.6
20010915,8.995000000000001,2.286,45.8
20010916,7.967,1.016,39.4
20010929,7.967,15.493999999999998,33.4
20010930,7.967,0.254,35.2
20011016,10.9996,1.778,56.39999999999999
20020705,7.967,0.7619999999999999,32.9
20020710,7.967,0.7619999999999999,37.5
20020905,11.9762,10.922,84.39999999999999
20020906,13.9808,5.842,88.9
20020907,22.975800000000003,25.146,90.8
20030424,6.0138,4.064,22.9
20030618,6.9904,6.095999999999999,24.4
20030819,6.0138,1.016,28.000000000000004
20030820,13.9808,12.7,23.9
